id2,year,part,kd2,kd5,kd17,tempinc,part1
1387,81,1,1,1,1,-0.999023377895355,0
1387,82,1,1,0,2,0.836136817932129,1
1387,83,1,0,1,2,1.09022700786591,1
1387,84,0,0,1,2,1.2254650592804,1
1387,85,1,0,1,2,0.907204627990723,0
1388,79,1,0,0,0,-2.04244804382324,NA
1388,80,1,0,0,0,-1.65406799316406,1
1388,81,1,1,0,0,1.51771402359009,1
1388,82,1,1,0,0,2.39032006263733,1
1388,83,1,1,0,0,-6.08818578720093,1
1388,84,0,2,0,0,-0.247087493538857,1
1388,85,0,1,1,0,6.12375497817993,0
1389,79,1,0,0,0,7.11338901519775,NA
1389,80,1,0,0,0,2.21036291122437,1
1389,81,1,0,0,0,-2.7405641078949,1
1389,82,1,0,0,0,1.4161479473114,1
1389,83,1,0,0,0,-4.87542200088501,1
1389,84,1,0,0,0,-4.39318895339966,1
1389,85,1,0,0,0,1.26927495002747,1
1390,79,1,0,0,1,-4.74037599563599,NA
1390,80,1,0,0,1,-6.34398317337036,1
1390,81,1,0,0,1,-3.43020606040955,1
1390,82,1,0,0,1,-3.0815908908844,1
1390,83,1,0,0,1,6.43802309036255,1
1390,84,1,0,0,1,5.15724182128906,1
1390,85,1,0,0,1,6.00089120864868,1
1391,79,1,0,0,1,-8.87912845611572,NA
1391,80,1,0,0,1,-6.47869920730591,1
1391,81,1,0,0,1,0.939224183559418,1
1391,82,1,0,0,0,2.94191408157349,1
1391,83,1,0,0,0,1.4993360042572,1
1391,84,1,0,0,0,3.19776892662048,1
1391,85,1,0,0,0,6.77958297729492,1
1392,79,0,2,0,0,-57.3702697753906,NA
1392,80,0,1,1,0,8.18402862548828,0
1392,81,0,1,1,0,10.5003700256348,0
1392,82,0,0,1,1,3.55197906494141,0
1392,83,0,0,1,1,46.4270515441895,0
1392,84,0,1,0,2,-14.4672803878784,0
1392,85,0,1,0,2,3.1741099357605,0
1393,79,1,0,0,3,2.50796103477478,NA
1393,80,1,0,0,3,4.54330778121948,1
1393,81,1,0,0,3,-0.593402922153473,1
1393,82,1,0,0,2,-2.67793989181519,1
1393,83,1,0,0,2,-3.70835089683533,1
1393,84,1,0,0,1,0.616458892822266,1
1393,85,1,0,0,1,-0.688037872314453,1
1394,79,1,0,0,0,-6.33128309249878,NA
1394,80,1,0,0,0,0.843468725681305,1
1394,81,1,0,0,0,-2.6863329410553,1
1394,82,1,0,0,0,-0.341744393110275,1
1394,83,0,1,0,0,5.97031688690186,1
1394,84,0,1,0,0,6.34969997406006,0
1394,85,1,1,0,0,-3.80412602424622,0
1395,79,1,1,0,1,-13.1815795898438,NA
1395,80,1,0,1,1,-9.59246635437012,1
1395,81,1,0,1,1,-3.00917196273804,1
1395,82,1,0,1,1,-1.66412198543549,1
1395,83,1,0,0,2,-7.8751540184021,1
1395,84,1,0,0,2,40.2610015869141,1
1395,85,1,0,0,2,-4.93850517272949,1
1396,79,1,1,0,0,-13.3358697891235,NA
1396,80,0,1,0,0,-0.459041595458984,1
1396,81,0,1,1,0,10.3624401092529,0
1396,82,0,1,1,0,-0.754062712192535,0
1396,83,0,1,1,0,-0.0484771989285946,0
1396,84,0,0,1,1,-10.4066696166992,0
1396,85,0,1,1,1,14.6416702270508,0
1397,79,0,1,2,1,5.7118878364563,NA
1397,80,0,0,2,2,12.2066802978516,0
1397,81,1,0,1,3,-2.39212799072266,0
1397,82,1,0,1,3,-0.86053991317749,1
1397,83,1,0,0,4,-4.9102258682251,1
1397,84,1,0,0,4,-6.35135889053345,1
1397,85,1,0,0,4,-3.40432095527649,1
1398,79,0,0,0,2,7.96671581268311,NA
1398,80,0,0,0,2,-0.676560878753662,0
1398,81,0,0,0,2,3.86756706237793,0
1398,82,0,0,0,2,-6.16550493240356,0
1398,83,0,0,0,2,-4.60567808151245,0
1398,84,0,0,0,1,-3.58756995201111,0
1398,85,0,0,0,1,3.20103001594543,0
1399,79,1,0,0,2,11.7426795959473,NA
1399,80,1,0,0,2,4.46664190292358,1
1399,81,1,0,0,1,-4.58299589157104,1
1399,82,1,0,0,2,-6.40482091903687,1
1399,83,1,0,0,1,-4.1991081237793,1
1399,84,1,0,0,1,-0.58984762430191,1
1399,85,1,0,0,0,-0.432556211948395,1
1400,79,1,1,0,0,-13.0432996749878,NA
1400,80,1,1,0,0,-1.20202994346619,1
1400,81,1,1,0,0,14.954779624939,1
1400,82,1,1,1,0,10.5486898422241,1
1400,83,0,1,1,0,-3.93693709373474,1
1400,84,1,2,1,0,-5.57332992553711,0
1400,85,0,1,1,1,-1.74786198139191,1
1401,79,1,0,2,0,8.41155624389648,NA
1401,80,1,0,1,1,2.45254302024841,1
1401,81,1,0,1,1,-2.52826905250549,1
1401,82,1,0,0,2,-2.61821603775024,1
1401,83,1,0,0,2,-1.54512000083923,1
1401,84,0,0,0,2,-4.74285888671875,1
1401,85,0,0,0,2,0.570365905761719,0
1402,79,1,1,0,0,-3.24665808677673,NA
1402,80,1,0,1,0,-1.1072690486908,1
1402,81,1,0,1,0,-2.28025102615356,1
1402,82,1,0,1,0,-3.08669900894165,1
1402,83,1,0,0,1,-4.4742431640625,1
1402,84,1,0,0,1,0.964622497558594,1
1402,85,1,0,0,1,13.2305002212524,1
1403,79,0,0,1,1,4.99605894088745,NA
1403,80,0,0,1,1,9.47270202636719,0
1403,81,1,0,0,2,5.03432083129883,0
1403,82,1,0,0,2,5.6140398979187,1
1403,83,1,0,0,2,-14.7374000549316,1
1403,84,1,0,0,2,-13.2315902709961,1
1403,85,1,0,0,2,2.85186791419983,1
1404,79,1,0,0,1,-4.66368579864502,NA
1404,80,1,1,0,1,-5.5763840675354,1
1404,81,1,1,0,1,-1.03936195373535,1
1404,82,1,1,0,1,0.430510491132736,1
1404,83,1,0,1,1,3.41224694252014,1
1404,84,1,0,1,1,2.96554899215698,1
1404,85,1,0,1,1,4.47112607955933,1
1405,79,0,1,1,0,-6.38635587692261,NA
1405,80,0,1,0,1,1.80424904823303,0
1405,81,0,1,1,1,2.81884407997131,0
1405,82,1,1,1,1,-0.77389532327652,0
1405,83,1,1,1,1,4.81687879562378,1
1405,84,1,0,1,2,7.6790919303894,1
1405,85,1,1,1,2,-9.95880889892578,1
1406,79,0,0,0,3,-5.16515016555786,NA
1406,80,0,0,0,3,-6.83354902267456,0
1406,81,0,0,0,3,-1.49810004234314,0
1406,82,0,0,0,3,-4.95186996459961,0
1406,83,0,0,0,3,5.21331405639648,0
1406,84,0,0,0,3,8.00082397460938,0
1406,85,0,0,0,3,5.23453521728516,0
1407,79,0,0,1,1,-6.01212310791016,NA
1407,80,1,0,1,1,-6.01330614089966,0
1407,81,1,0,1,1,-5.29880905151367,1
1407,82,1,0,0,2,-4.50429487228394,1
1407,83,1,0,0,2,3.2905650138855,1
1407,84,1,0,0,2,3.25222396850586,1
1407,85,1,0,0,2,15.2857503890991,1
1408,79,0,0,0,3,2.39165496826172,NA
1408,80,0,0,0,3,-1.44167697429657,0
1408,81,0,0,0,2,-0.397199600934982,0
1408,82,0,0,0,2,2.94972205162048,0
1408,83,0,0,0,2,-9.98566436767578,0
1408,84,0,0,0,2,2.74884390830994,0
1408,85,0,0,0,1,3.73431396484375,0
1409,79,1,1,0,0,-3.49173498153687,NA
1409,80,1,2,1,0,1.68134701251984,1
1409,81,0,2,1,0,0.231576904654503,1
1409,82,0,2,1,0,-0.420768707990646,0
1409,83,0,0,3,0,-0.925670623779297,0
1409,84,0,0,2,1,1.79247903823853,0
1409,85,0,0,2,1,1.1327760219574,0
1410,79,1,2,0,0,0.176521301269531,NA
1410,80,1,1,1,0,1.95082902908325,1
1410,81,1,1,1,0,3.84752297401428,1
1410,82,1,2,1,0,4.22350692749023,1
1410,83,1,1,1,1,5.44595289230347,1
1410,84,0,1,1,1,-7.6888689994812,1
1410,85,1,0,1,2,-7.95546007156372,0
1411,79,1,0,0,0,0.207791298627853,NA
1411,80,1,0,0,0,1.59309995174408,1
1411,81,0,0,0,0,1.58244001865387,1
1411,82,0,0,0,0,0.679140090942383,0
1411,83,1,0,0,0,-2.02023005485535,0
1411,84,1,0,0,0,-0.252952605485916,1
1411,85,1,0,0,0,-1.78928601741791,1
1412,79,1,1,0,0,-0.733438491821289,NA
1412,80,1,0,1,0,-0.347177505493164,1
1412,81,1,0,1,0,-0.494112014770508,1
1412,82,1,1,1,0,-0.750394821166992,1
1412,83,0,1,0,1,-1.05951905250549,1
1412,84,1,1,0,1,-0.143251404166222,0
1412,85,1,0,1,1,3.52789497375488,1
1413,79,1,1,0,1,-1.42697894573212,NA
1413,80,1,2,0,1,-0.0938796997070312,1
1413,81,1,1,1,1,-3.12679600715637,1
1413,82,1,1,1,1,-0.0376730002462864,1
1413,83,1,0,2,1,1.00764894485474,1
1413,84,1,0,2,1,1.04793202877045,1
1413,85,1,0,1,2,2.62974405288696,1
1414,79,1,0,0,0,3.46636199951172,NA
1414,80,1,0,0,0,4.78650283813477,1
1414,81,1,0,0,0,2.67958498001099,1
1414,82,1,0,0,0,3.40579009056091,1
1414,83,1,0,0,0,4.22032499313354,1
1414,84,1,0,0,0,-5.76607704162598,1
1414,85,1,0,0,0,-12.7924900054932,1
1415,79,0,0,1,2,-37.8290901184082,NA
1415,80,0,0,0,3,-43.722339630127,0
1415,81,0,0,0,3,-20.8696708679199,0
1415,82,0,0,0,2,37.9996604919434,0
1415,83,0,0,0,2,10.6858196258545,0
1415,84,0,1,0,1,0.336730986833572,0
1415,85,1,1,0,1,53.398868560791,0
1416,79,1,0,0,2,-0.768375396728516,NA
1416,80,1,0,0,2,-2.25423407554626,1
1416,81,1,0,0,2,0.7467041015625,1
1416,82,1,0,0,1,0.983718872070312,1
1416,83,1,0,0,1,-2.368243932724,1
1416,84,1,0,0,0,1.95656597614288,1
1416,85,1,0,0,0,1.70387601852417,1
1417,79,1,0,0,0,0.486150711774826,NA
1417,80,1,1,0,0,-12.2907800674438,1
1417,81,0,1,0,0,1.45870995521545,1
1417,82,0,1,0,0,-6.06317520141602,0
1417,83,0,1,1,0,10.4778003692627,0
1417,84,0,1,1,0,6.61202621459961,0
1417,85,0,1,1,0,-0.680727005004883,0
1418,79,1,0,0,0,-0.467972785234451,NA
1418,80,1,1,0,0,-2.06452798843384,1
1418,81,0,1,0,0,-1.30714499950409,1
1418,82,0,2,0,0,-0.0948738977313042,0
1418,83,0,1,1,0,0.249960392713547,0
1418,84,0,1,1,0,-2.32767009735107,0
1418,85,0,0,2,0,6.01222991943359,0
1419,79,1,2,0,0,18.3915596008301,NA
1419,80,1,2,0,0,7.88086318969727,1
1419,81,1,2,0,0,-13.5223703384399,1
1419,82,1,0,2,0,-20.8157997131348,1
1419,83,1,0,2,0,33.9287300109863,1
1419,84,1,0,2,0,-21.0916309356689,1
1419,85,1,0,0,2,-4.77135801315308,1
1420,79,1,1,0,0,6.71270799636841,NA
1420,80,1,0,1,0,-0.381259888410568,1
1420,81,0,1,1,0,-3.71848011016846,1
1420,82,1,1,1,0,-3.45970010757446,0
1420,83,0,1,0,1,1.05003499984741,1
1420,84,1,0,1,1,-1.17709696292877,0
1420,85,1,1,1,1,0.973796784877777,1
1421,79,1,0,0,0,1.21011197566986,NA
1421,80,0,1,0,0,0.455501586198807,1
1421,81,1,1,0,0,3.2732720375061,0
1421,82,1,0,1,0,-6.16092300415039,1
1421,83,1,0,1,0,0.277872085571289,1
1421,84,1,1,1,0,-2.53527092933655,1
1421,85,1,0,2,0,3.47944092750549,1
1422,79,1,0,1,0,-1.35292196273804,NA
1422,80,1,1,1,0,-2.00458288192749,1
1422,81,1,1,1,0,-0.866775512695312,1
1422,82,1,1,0,1,1.45330798625946,1
1422,83,1,0,1,1,0.869407713413239,1
1422,84,1,0,1,1,-0.854658126831055,1
1422,85,0,1,1,1,2.75622010231018,1
1423,79,1,0,1,1,-1.05473101139069,NA
1423,80,1,0,2,2,-0.532655715942383,1
1423,81,1,0,0,0,-1.80475401878357,1
1423,82,1,0,0,0,0.212684601545334,1
1423,83,1,0,0,0,1.54371297359467,1
1423,84,1,0,0,0,1.17194700241089,1
1423,85,1,0,0,0,0.463790893554688,1
1424,79,1,0,0,1,0.386800795793533,NA
1424,80,0,0,0,1,49.0939102172852,1
1424,81,0,0,0,1,-25.4568901062012,0
1424,82,1,0,0,1,-15.5713996887207,0
1424,83,0,0,0,1,-25.4500904083252,1
1424,84,1,0,0,0,15.516770362854,0
1424,85,1,0,0,0,1.48090004920959,1
1425,79,0,0,0,3,-18.2827892303467,NA
1425,80,0,0,0,3,-18.4105091094971,0
1425,81,0,0,0,3,-24.2007102966309,0
1425,82,1,0,0,2,-17.6174507141113,0
1425,83,1,0,0,1,9.36257934570312,1
1425,84,1,0,0,1,18.776819229126,1
1425,85,1,0,0,1,50.3720207214355,1
1426,79,1,0,0,2,-2.20935797691345,NA
1426,80,1,0,0,2,-7.00495100021362,1
1426,81,1,0,0,2,0.873249113559723,1
1426,82,1,0,0,2,0.0782241970300674,1
1426,83,1,0,0,2,2.15232110023499,1
1426,84,1,0,0,2,2.70536804199219,1
1426,85,1,0,0,2,3.40515089035034,1
1427,79,0,1,1,0,-2.81598997116089,NA
1427,80,0,0,1,1,-0.410457611083984,0
1427,81,0,0,1,1,-0.683803617954254,0
1427,82,0,1,1,1,-2.68740797042847,0
1427,83,0,1,0,2,-1.33823001384735,0
1427,84,0,0,1,2,6.25381088256836,0
1427,85,0,0,1,2,1.68208301067352,0
1428,79,0,0,1,2,5.56906700134277,NA
1428,80,0,0,1,2,-1.59678399562836,0
1428,81,0,0,0,3,2.17497205734253,0
1428,82,0,0,0,3,-1.25914394855499,0
1428,83,0,0,0,3,-2.34646391868591,0
1428,84,0,0,0,3,-2.12252593040466,0
1428,85,1,0,0,3,-0.419121712446213,0
1429,79,1,1,1,0,-1.84705400466919,NA
1429,80,1,0,2,0,-5.47230291366577,1
1429,81,1,1,1,1,1.5312180519104,1
1429,82,1,0,1,1,2.06663203239441,1
1429,83,1,0,0,2,1.15994596481323,1
1429,84,1,0,0,2,0.53283017873764,1
1429,85,1,0,0,2,2.02872896194458,1
1430,79,1,0,1,0,1.0652049779892,NA
1430,80,1,0,1,0,-9.61277008056641,1
1430,81,1,0,0,1,-5.67242097854614,1
1430,82,1,0,0,1,14.7964296340942,1
1430,83,1,0,0,1,-7.81401777267456,1
1430,84,1,0,0,1,-8.45906066894531,1
1430,85,1,0,0,1,15.696629524231,1
1431,79,0,2,0,1,-20.8030109405518,NA
1431,80,0,1,1,1,-3.13218307495117,0
1431,81,0,1,1,1,2.52172994613647,0
1431,82,0,1,2,1,-0.651788711547852,0
1431,83,0,1,1,2,1.69025599956512,0
1431,84,0,1,1,2,9.7506685256958,0
1431,85,0,0,1,3,10.6243200302124,0
1432,79,1,0,0,0,-5.7861762046814,NA
1432,80,1,1,0,0,-8.90290641784668,1
1432,81,1,1,0,0,-10.8295602798462,1
1432,82,1,1,0,0,12.5374402999878,1
1432,83,0,1,1,0,5.44905090332031,1
1432,84,1,1,1,0,4.13879013061523,0
1432,85,1,2,1,0,3.39336204528809,1
1433,79,1,1,1,1,-0.0142155000939965,NA
1433,80,1,1,1,1,1.77031302452087,1
1433,81,1,2,1,1,2.43246102333069,1
1433,82,1,1,1,2,8.62255668640137,1
1433,83,1,1,1,2,-4.23314523696899,1
1433,84,1,0,1,3,-3.84923601150513,1
1433,85,1,0,1,3,-4.72873687744141,1
1434,79,1,0,0,0,-2.08911490440369,NA
1434,80,1,0,0,0,-0.13041689991951,1
1434,81,1,0,0,0,-3.68059706687927,1
1434,82,1,0,0,0,1.01153004169464,1
1434,83,1,0,0,0,1.94496500492096,1
1434,84,1,0,0,0,0.594919204711914,1
1434,85,1,0,0,0,2.34871697425842,1
1435,79,1,1,0,2,-1.49856805801392,NA
1435,80,1,0,1,2,-1.16924905776978,1
1435,81,1,1,1,2,-0.225584000349045,1
1435,82,1,1,1,2,-1.71664595603943,1
1435,83,1,1,0,3,-0.322465896606445,1
1435,84,1,0,1,3,4.11440706253052,1
1435,85,1,0,1,3,0.818111419677734,1
1436,79,1,0,0,0,-1.30292499065399,NA
1436,80,1,0,0,0,-1.03932201862335,1
1436,81,1,0,0,0,-1.586953997612,1
1436,82,1,0,0,0,1.61275899410248,1
1436,83,1,0,0,0,0.754301071166992,1
1436,84,1,0,0,0,0.87617301940918,1
1436,85,1,0,0,0,0.685970306396484,1
1437,79,0,1,1,1,8.7425365447998,NA
1437,80,1,1,1,1,4.95611619949341,0
1437,81,1,0,2,1,-9.7311544418335,1
1437,82,1,0,1,2,-5.78289604187012,1
1437,83,1,0,1,2,-2.88446807861328,1
1437,84,1,0,0,3,1.49029505252838,1
1437,85,1,0,0,3,3.20956611633301,1
1438,79,1,1,1,0,-0.704910278320312,NA
1438,80,1,0,2,0,-2.08417296409607,1
1438,81,1,0,1,1,-4.50131177902222,1
1438,82,1,0,1,1,-0.00455089984461665,1
1438,83,1,0,0,2,2.17610001564026,1
1438,84,1,0,0,2,0.302623689174652,1
1438,85,1,0,0,2,4.81622314453125,1
1439,79,1,1,0,0,-3.5027220249176,NA
1439,80,1,1,0,0,-0.794813215732574,1
1439,81,0,1,1,0,1.40249800682068,1
1439,82,0,1,1,0,0.315256088972092,0
1439,83,1,1,1,0,-1.08946204185486,0
1439,84,1,0,1,1,3.45946502685547,1
1439,85,1,0,1,1,0.20977209508419,1
1440,79,1,0,0,2,-0.297990798950195,NA
1440,80,1,0,0,2,-2.49357390403748,1
1440,81,1,0,0,2,-3.29497694969177,1
1440,82,1,0,0,2,-0.664985716342926,1
1440,83,1,0,0,2,-1.56916797161102,1
1440,84,1,0,0,2,3.30216407775879,1
1440,85,1,0,0,2,5.01852989196777,1
1441,79,0,0,0,6,-0.465410202741623,NA
1441,80,0,0,0,4,-2.40699696540833,0
1441,81,1,0,0,3,5.85841798782349,0
1441,82,1,0,0,4,-7.06232023239136,1
1441,83,1,0,0,1,-6.03893184661865,1
1441,84,1,0,0,2,13.5076103210449,1
1441,85,1,0,0,1,-3.39237189292908,1
1442,79,1,0,0,0,-1.38990998268127,NA
1442,80,1,1,0,0,0.453224211931229,1
1442,81,1,1,0,0,-0.823183119297028,1
1442,82,1,2,0,0,0.462070494890213,1
1442,83,1,1,1,0,-0.804300308227539,1
1442,84,1,1,1,0,-1.57119596004486,1
1442,85,1,0,2,0,3.67329788208008,1
1443,79,1,0,0,0,7.91021919250488,NA
1443,80,1,0,0,0,0.300312012434006,1
1443,81,1,0,0,0,6.34806299209595,1
1443,82,1,0,0,0,11.0307703018188,1
1443,83,1,0,0,0,-15.5826597213745,1
1443,84,1,0,0,0,-4.56913900375366,1
1443,85,1,0,0,0,-5.43756294250488,1
1444,79,1,1,0,0,-12.3611602783203,NA
1444,80,1,1,0,0,-10.6653499603271,1
1444,81,1,1,0,0,-9.97500801086426,1
1444,82,0,0,1,0,-0.444408386945724,1
1444,83,0,1,1,0,10.4385499954224,0
1444,84,0,1,1,0,11.197319984436,0
1444,85,0,1,0,1,11.8100700378418,0
1445,79,1,1,1,0,-0.208803206682205,NA
1445,80,1,0,2,0,2.2564160823822,1
1445,81,1,1,1,1,2.70070505142212,1
1445,82,0,1,1,1,-0.871570587158203,1
1445,83,0,1,0,2,-0.294694900512695,0
1445,84,0,0,1,2,-2.01876091957092,0
1445,85,1,0,1,2,-1.56329703330994,0
1446,79,1,0,1,1,11.9429798126221,NA
1446,80,1,0,0,2,9.67437744140625,1
1446,81,1,0,0,2,-3.51202511787415,1
1446,82,1,0,0,2,-1.77209794521332,1
1446,83,1,0,0,2,-0.039910301566124,1
1446,84,1,0,0,2,-9.27167701721191,1
1446,85,1,0,0,2,-7.02164793014526,1
1447,79,0,0,0,2,-11.3816003799438,NA
1447,80,0,0,0,1,-8.21176528930664,0
1447,81,0,0,0,0,5.35746002197266,0
1447,82,0,0,0,0,4.6911768913269,0
1447,83,0,0,0,0,-0.233730301260948,0
1447,84,0,0,0,0,4.73193407058716,0
1447,85,0,0,0,0,5.04651594161987,0
1448,79,1,0,0,0,-1.44745695590973,NA
1448,80,1,1,0,0,0.682181417942047,1
1448,81,0,1,0,0,-4.40837907791138,1
1448,82,0,1,0,0,-4.65127897262573,0
1448,83,0,0,1,0,-2.0891900062561,0
1448,84,1,0,1,0,4.23067998886108,0
1448,85,1,1,1,0,7.68344116210938,1
1449,79,0,0,0,4,4.43277502059937,NA
1449,80,1,0,0,3,2.01010704040527,0
1449,81,0,0,0,3,2.36190104484558,1
1449,82,0,0,0,3,10.0573396682739,0
1449,83,0,0,0,3,-0.378014594316483,0
1449,84,0,0,0,2,-8.47651195526123,0
1449,85,0,0,0,1,-10.0075998306274,0
1450,79,0,0,1,0,-7.17698192596436,NA
1450,80,0,0,1,0,7.94361877441406,0
1450,81,0,0,1,0,11.4005098342896,0
1450,82,0,0,0,1,-7.65492677688599,0
1450,83,0,0,0,1,2.14331197738647,0
1450,84,0,0,0,1,-2.98647308349609,0
1450,85,0,0,0,1,-3.66905903816223,0
1451,79,1,0,0,2,3.72572088241577,NA
1451,80,1,0,0,2,-3.57679605484009,1
1451,81,1,0,0,2,1.86648595333099,1
1451,82,1,0,0,1,1.74139201641083,1
1451,83,1,0,0,1,1.33160805702209,1
1451,84,1,0,0,1,0.696618974208832,1
1451,85,1,0,0,1,-5.78503322601318,1
1452,79,1,1,0,2,-12.4354200363159,NA
1452,80,1,1,0,2,-8.47063827514648,1
1452,81,0,0,1,2,-0.1407261043787,1
1452,82,0,0,1,2,-0.369642287492752,0
1452,83,0,0,1,2,1.16192603111267,0
1452,84,0,0,0,3,15.5499000549316,0
1452,85,1,0,0,3,4.70460891723633,0
1453,79,0,2,0,0,6.50745391845703,NA
1453,80,0,1,1,0,-0.888887405395508,0
1453,81,1,1,1,0,0.229602798819542,0
1453,82,1,1,2,0,1.61960995197296,1
1453,83,1,1,1,1,0.613298416137695,1
1453,84,1,0,2,1,-8.89999580383301,1
1453,85,1,0,1,2,0.818912506103516,1
1454,79,1,0,0,0,4.35796594619751,NA
1454,80,1,0,0,0,0.00255970004945993,1
1454,81,1,0,0,0,6.50202322006226,1
1454,82,1,0,0,0,-4.61610698699951,1
1454,83,1,0,0,0,-5.11293697357178,1
1454,84,1,0,0,0,-4.26379919052124,1
1454,85,1,0,0,0,3.1302969455719,1
1455,79,0,0,0,0,-1.23164403438568,NA
1455,80,0,0,0,0,2.34251809120178,0
1455,81,0,0,0,0,4.58737182617188,0
1455,82,0,0,0,0,-0.235626205801964,0
1455,83,0,0,0,0,-3.09307098388672,0
1455,84,0,0,0,0,-1.58433198928833,0
1455,85,0,0,0,0,-0.78521728515625,0
1456,79,0,0,0,4,16.2915496826172,NA
1456,80,1,0,0,4,5.85937881469727,0
1456,81,0,0,0,4,-3.41240406036377,1
1456,82,0,0,0,4,-4.03776597976685,0
1456,83,0,0,0,4,-4.9619197845459,0
1456,84,0,0,0,4,-5.77213716506958,0
1456,85,0,0,0,4,-3.96669793128967,0
1457,79,1,0,0,1,0.242792099714279,NA
1457,80,1,0,0,1,-1.32156598567963,1
1457,81,1,0,0,1,-2.23355293273926,1
1457,82,1,1,0,1,-1.16272401809692,1
1457,83,1,1,0,1,-0.723236083984375,1
1457,84,1,1,0,1,0.125980406999588,1
1457,85,1,0,1,1,5.07230377197266,1
1458,79,1,0,0,0,5.79538488388062,NA
1458,80,1,0,0,0,11.2785501480103,1
1458,81,1,0,0,0,-3.75792503356934,1
1458,82,0,0,0,0,-1.38734996318817,1
1458,83,0,0,0,0,-1.47672998905182,0
1458,84,0,0,0,0,-3.83871698379517,0
1458,85,0,0,0,0,-6.61321115493774,0
1459,79,1,0,0,0,-0.476455688476562,NA
1459,80,1,0,0,0,0.286220610141754,1
1459,81,1,0,0,0,0.724136412143707,1
1459,82,1,0,0,0,1.7634619474411,1
1459,83,1,0,0,0,-0.457313507795334,1
1459,84,1,0,0,0,0.625026702880859,1
1459,85,1,0,0,0,-2.46508002281189,1
1460,79,1,0,1,0,1.83409905433655,NA
1460,80,1,0,1,0,-3.39475607872009,1
1460,81,1,0,1,0,9.35213947296143,1
1460,82,1,1,0,1,-1.58944499492645,1
1460,83,1,1,0,1,-2.56658005714417,1
1460,84,1,1,0,1,-1.68001198768616,1
1460,85,1,0,1,1,-1.95544397830963,1
1461,79,0,0,0,2,0.503107070922852,NA
1461,80,0,0,0,1,-1.23151695728302,0
1461,81,0,0,0,1,-0.819205820560455,0
1461,82,0,0,0,0,-1.58769202232361,0
1461,83,0,0,0,0,1.79170894622803,0
1461,84,0,0,0,0,-1.02316403388977,0
1461,85,0,0,0,0,2.36676406860352,0
1462,79,1,0,1,0,9.66487979888916,NA
1462,80,1,0,1,0,-0.960504472255707,1
1462,81,0,0,0,1,-4.22405099868774,1
1462,82,1,0,0,1,-9.087721824646,0
1462,83,1,0,0,1,-4.76417016983032,1
1462,84,0,0,0,1,4.13754892349243,1
1462,85,0,0,0,1,5.23401880264282,0
1463,79,0,0,2,3,2.70369291305542,NA
1463,80,1,0,2,3,0.878296911716461,0
1463,81,1,0,1,4,-0.99697881937027,1
1463,82,1,0,0,5,-0.960617125034332,1
1463,83,1,0,0,5,-1.42016494274139,1
1463,84,1,0,0,5,0.38446518778801,1
1463,85,1,0,0,5,-0.58869457244873,1
1464,79,1,0,0,0,-2.57739591598511,NA
1464,80,1,0,0,0,-10.9337196350098,1
1464,81,1,0,0,0,4.17756700515747,1
1464,82,1,0,0,0,1.6270979642868,1
1464,83,1,0,0,0,1.42507600784302,1
1464,84,1,0,0,0,4.62111711502075,1
1464,85,1,0,0,0,1.66026294231415,1
1465,79,1,0,0,0,-2.65000200271606,NA
1465,80,1,0,0,0,5.21477508544922,1
1465,81,1,0,0,0,7.9338002204895,1
1465,82,1,0,0,0,8.66044616699219,1
1465,83,0,0,0,0,-4.41596603393555,1
1465,84,1,0,0,0,0.773811280727386,0
1465,85,0,0,0,0,-15.5168600082397,1
1466,79,0,1,2,0,-22.1817092895508,NA
1466,80,0,1,1,1,-6.73966217041016,0
1466,81,0,1,1,1,-9.30154418945312,0
1466,82,0,1,1,2,2.91921210289001,0
1466,83,0,1,1,2,8.33122253417969,0
1466,84,0,1,1,2,11.9148502349854,0
1466,85,0,0,1,3,15.0576200485229,0
1467,79,0,2,2,2,-1.13750100135803,NA
1467,80,0,2,1,3,2.45777702331543,0
1467,81,1,1,1,4,2.58241701126099,0
1467,82,0,0,2,4,-2.85806608200073,1
1467,83,0,0,2,4,-7.18172979354858,0
1467,84,0,0,1,5,-1.90307605266571,0
1467,85,1,0,0,6,8.0401782989502,0
1468,79,1,1,0,0,-0.375516891479492,NA
1468,80,0,1,0,0,0.407596588134766,1
1468,81,1,1,1,0,-2.23870801925659,0
1468,82,0,1,1,0,-1.37633299827576,1
1468,83,0,1,1,0,-1.26517295837402,0
1468,84,0,1,2,0,2.4199640750885,0
1468,85,0,1,1,1,2.42817091941833,0
1469,79,0,1,1,0,-0.909089982509613,NA
1469,80,0,1,0,1,-1.44985604286194,0
1469,81,0,0,1,1,-1.30566203594208,0
1469,82,0,0,1,1,3.45595002174377,0
1469,83,0,0,1,1,5.70110321044922,0
1469,84,0,0,0,2,1.992555975914,0
1469,85,1,0,0,2,-7.48500394821167,0
1470,79,1,0,0,2,-1.3201220035553,NA
1470,80,1,0,0,1,-2.11507201194763,1
1470,81,1,0,0,1,-3.64218902587891,1
1470,82,1,0,0,1,0.365322113037109,1
1470,83,1,0,0,1,2.98897409439087,1
1470,84,1,0,0,1,2.59970307350159,1
1470,85,1,0,0,0,1.12338101863861,1
1471,79,1,1,0,0,-7.24934005737305,NA
1471,80,1,1,1,0,0.912609100341797,1
1471,81,0,1,1,0,4.46223783493042,1
1471,82,0,0,2,0,2.72403001785278,0
